"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"TRINITY_DN1616_c0_g1"	25.6861953196311	-1.66239935974201	0.417834138800195	-3.97861066239242	6.9319145898563e-05	0.00021873326780057
"TRINITY_DN1617_c0_g1"	357.137069935095	1.33185014787882	0.117838250425087	11.3023584708219	1.27740518390858e-29	1.75260635572829e-28
"TRINITY_DN1618_c0_g1"	158.323711358198	0.626409368257847	0.143280481529502	4.37190998781553	1.23164305317744e-05	4.30185438798413e-05
"TRINITY_DN1619_c0_g1"	313.111193469725	-1.00495360328188	0.121751525310438	-8.25413563172605	1.53005518251622e-16	1.24977480373698e-15
"TRINITY_DN161_c0_g1"	121.940517981626	-0.233889154673782	0.154481051530689	-1.51403134789847	0.130017888995605	0.195385998932622
"TRINITY_DN1620_c0_g1"	224.021400249743	-0.484038869733505	0.134948386051701	-3.58684445138945	0.000334703844119249	0.000949563969756826
"TRINITY_DN1621_c0_g1"	40.0623811069563	-1.99424746472721	0.406006947076566	-4.91185552140595	9.0218522850375e-07	3.63816726690912e-06
"TRINITY_DN1622_c0_g1"	29.1132805002419	-2.94423151971743	0.489990419454851	-6.00875323846759	1.86955420478605e-09	9.6860713086058e-09
"TRINITY_DN1623_c0_g1"	75.2156304582453	-0.142100939223585	0.196003016384403	-0.724993634510681	0.468455935549481	0.564242287034026
"TRINITY_DN1624_c0_g1"	7.05221670959237	-1.20485435959378	0.892177932377466	-1.35046420211616	0.176867128966475	0.25072499845671
"TRINITY_DN1625_c0_g1"	85.0543421441585	-0.627643693142956	0.18747811509132	-3.3478237864576	0.000814487817672925	0.00215349391404166
"TRINITY_DN1626_c0_g1"	9.71197595474378	-2.25738907491714	0.817581040595235	-2.76105849185746	0.00576143568547433	0.0128609807669185
"TRINITY_DN1627_c0_g1"	11.3004615753803	-1.74224158455069	0.717174534767944	-2.42931322863329	0.0151274568247818	0.0304339368072534
"TRINITY_DN1628_c0_g1"	11.9263112132342	-2.38775747108703	0.709648320271251	-3.36470530948957	0.000766254517345378	0.00204390731501367
"TRINITY_DN1629_c0_g1"	87.4846849454609	4.25162219589828	0.311895131914301	13.6315760037784	2.59906173392581e-42	5.32538449437152e-41
"TRINITY_DN162_c0_g1"	58.4573970418836	-0.60906807288564	0.233148662115443	-2.61235928767226	0.00899196996800207	0.0191453294034956
"TRINITY_DN1630_c0_g1"	113.24789621052	0.102781396762454	0.178260771560906	0.576578884195717	0.564223966966044	0.65452145864064
"TRINITY_DN1631_c0_g1"	35.5019192741988	0.117302924322426	0.306418945956273	0.382818771066348	0.701854142504696	0.776022144334355
"TRINITY_DN1633_c0_g1"	48.2159625794917	-1.41485445951163	0.284533503295131	-4.97254081901238	6.60810515571677e-07	2.70184833123632e-06
"TRINITY_DN1634_c0_g1"	1115.42942131818	-1.9529215029432	0.180926994459049	-10.7939752648974	3.67539595090768e-27	4.59108013155862e-26
"TRINITY_DN1635_c0_g1"	161.055346282955	-0.0224563957380245	0.135162046781121	-0.166144241470314	0.868043438298678	0.903934974032314
"TRINITY_DN1636_c0_g1"	3.15483419316387	-4.58112386041906	3.91646089894155	-1.16971009761827	0.242117653198671	0.323855429899377
"TRINITY_DN1636_c0_g2"	5.0646348027369	0.388020602153925	1.22799060962729	0.315980105313422	0.752017608763652	0.819096164115381
"TRINITY_DN1637_c0_g1"	118.796520188005	-1.07904172168987	0.172542326961041	-6.25377981562466	4.00635752760917e-10	2.19703477320503e-09
"TRINITY_DN1638_c0_g1"	19.518735847587	0.329507090163734	0.67175433553233	0.490517251224909	0.623767925467547	0.708782770661818
"TRINITY_DN1639_c0_g1"	1864.99766329673	2.4599263619698	0.152251634803329	16.1569783151912	1.01412193474315e-58	3.21680660350015e-57
"TRINITY_DN163_c0_g1"	117.977024940273	0.341421200112312	0.200175761788714	1.7056070977898	0.0880812569853193	0.140785085353353
"TRINITY_DN1640_c0_g1"	484.13018580273	1.02265700876786	0.105153474534833	9.72537534581508	2.35036950966394e-22	2.45177567259287e-21
"TRINITY_DN1641_c0_g1"	26.9127959198669	-0.509245396176382	0.513254011596225	-0.992189802068226	0.32110494623562	0.409809010562293
"TRINITY_DN1642_c0_g1"	4.23628556976021	-5.00608530858771	3.91398926690761	-1.27902377017578	0.200888685466896	0.278429158965583
"TRINITY_DN1643_c0_g1"	15.3148172616459	-0.6676252252517	0.547291302337939	-1.21987179843662	0.222513478154747	0.303144039477212
"TRINITY_DN1644_c0_g1"	633.213474282903	0.292269850895349	0.12484885427886	2.34098945147339	0.0192327104991622	0.0375946622764794
"TRINITY_DN1645_c0_g1"	579.520944361781	1.11135888078598	0.0898203750220654	12.3731267044138	3.65318436842586e-35	6.10547556504967e-34
"TRINITY_DN1646_c0_g1"	76.7851307117428	-0.690771159224802	0.201907665615577	-3.42122304826206	0.000623401821256354	0.00168679726815945
"TRINITY_DN1648_c0_g1"	6.76304409090977	-0.63653494992973	1.23853023176905	-0.513943813079586	0.607291274343588	0.694047170678386
"TRINITY_DN1649_c0_g1"	87.133516545492	-0.538688520242058	0.182418697577291	-2.95303347407036	0.0031466783920695	0.00740639635962601
"TRINITY_DN164_c0_g1"	191.181388238207	-0.310692369832233	0.13734965776379	-2.26205419722671	0.023694054989367	0.0452821567335873
"TRINITY_DN1650_c0_g1"	47.9882482867443	0.271288839349476	0.241082868516653	1.12529289625047	0.260464938971509	0.342957586349997
"TRINITY_DN1651_c0_g1"	19.6576714539641	-1.3677213264096	0.464144159101345	-2.94675975037092	0.00321122590683796	0.00753464262807786
"TRINITY_DN1652_c0_g1"	16.9016967063576	-0.534786424064681	0.492012995730972	-1.08693556614325	0.27706528674092	0.360841551321667
"TRINITY_DN1652_c0_g2"	735.555528286923	-0.641688137710889	0.11550001323575	-5.55574081538091	2.76436804563872e-08	1.29416197661572e-07
"TRINITY_DN1653_c0_g1"	96.5580362221648	-0.441403866677318	0.182246725365846	-2.42201260840893	0.0154348150061095	0.0309390616058728
"TRINITY_DN1654_c0_g1"	39.7982049246539	-5.01430843563892	0.715721543407742	-7.00594872660177	2.45317749132801e-12	1.57932373406205e-11
"TRINITY_DN1655_c0_g1"	218.344006171706	-0.00487650734873239	0.119393217679498	-0.0408440901712107	0.967420189792914	0.976908976574821
"TRINITY_DN1656_c0_g1"	420.67005539142	2.7231132904052	0.134811382430327	20.1994315414172	9.90306504375813e-91	5.41433907920043e-89
"TRINITY_DN1657_c0_g1"	45.4130039840676	-0.0377476807099036	0.251084110556774	-0.150338787373677	0.880497332823103	0.912536767109484
"TRINITY_DN1658_c0_g1"	537.816053773595	0.748049789071439	0.108001420313261	6.92629584779255	4.32002553042298e-12	2.73744192026803e-11
"TRINITY_DN1659_c0_g1"	39.821241328906	-1.18384737671188	0.309512303668055	-3.82487985996682	0.00013083587283468	0.000395459276727119
"TRINITY_DN165_c0_g1"	53.283499256456	0.0252778103091851	0.228678380960065	0.110538697200237	0.911982161964363	0.93597705383192
"TRINITY_DN1660_c0_g1"	1.35207179707023	-3.35917015086018	3.9293451512277	-0.854893123809861	0.392610317645049	NA
"TRINITY_DN1660_c0_g2"	4.15332383863864	-2.85107017337206	2.51115861973423	-1.1353604471524	0.256224324856244	0.338521026646744
"TRINITY_DN1661_c0_g1"	118.158438197974	0.723867918473794	0.164498304008586	4.40045824688875	1.08022512267615e-05	3.80105088444908e-05
"TRINITY_DN1662_c0_g1"	708.910917197655	1.78607585412152	0.114613291237482	15.5834967728195	9.42545662996212e-55	2.69157396677133e-53
"TRINITY_DN1663_c0_g1"	29.5394255130317	-1.39390734168285	0.361147100434262	-3.85966643510841	0.00011354190422558	0.000345741930583351
"TRINITY_DN1665_c0_g1"	37.0518647347575	0.217714072155257	0.31369571144506	0.694029482112912	0.487663720138748	0.583245166000833
"TRINITY_DN1666_c0_g1"	28.0889505148184	2.94700484171644	0.399201961481453	7.38224038474158	1.55647837038795e-13	1.08207569775214e-12
"TRINITY_DN1667_c0_g1"	20.8503662668504	-0.932739219058467	0.41645206894395	-2.2397276628346	0.0251086085390332	0.0476507345028225
"TRINITY_DN1668_c0_g1"	242.851392661467	-0.3543635837711	0.148007382166516	-2.39422911603437	0.0166553411010309	0.0330977372016834
"TRINITY_DN1669_c0_g1"	911.553145471305	0.648783082618054	0.0782655016768774	8.28951541506223	1.13710779009728e-16	9.36542979277699e-16
"TRINITY_DN166_c0_g1"	633.864610628755	-0.628088672673467	0.201313017635255	-3.11996054726802	0.00180875263959604	0.00446342225420842
"TRINITY_DN1670_c0_g1"	27.1407403903918	1.22378754586138	0.363468130926483	3.36697344755353	0.000759980053501738	0.00203009648467933
"TRINITY_DN1671_c0_g1"	635.241844585526	0.251465436026577	0.0802998838240958	3.13157907647083	0.00173868956051405	0.00430713625191094
"TRINITY_DN1672_c0_g1"	206.734113440768	2.09074059856429	0.138626389254012	15.0818369418346	2.13252220398247e-51	5.56399078640989e-50
"TRINITY_DN1673_c0_g1"	43.2058743006451	0.191476397357408	0.270036919923783	0.709074882839916	0.478278008727083	0.573785944971956
"TRINITY_DN1674_c0_g1"	1528.61506051357	-0.331245938345727	0.181396892491735	-1.82608386392739	0.0678376303931945	0.11212589942586
"TRINITY_DN1675_c0_g1"	396.507506989075	1.41689957819284	0.118309039757783	11.9762579520017	4.73205134537596e-33	7.31317026103558e-32
"TRINITY_DN1676_c0_g1"	186.201050023073	-0.847227839592579	0.235241956808874	-3.60151671532355	0.000316366077230468	0.000900121056555307
"TRINITY_DN1677_c0_g1"	180.409462968904	-0.438347456519439	0.150841589078976	-2.90601192413807	0.00366067498637712	0.00850483533029747
"TRINITY_DN1678_c0_g1"	153.935531740089	-0.26655922250614	0.160667090919155	-1.6590779168353	0.0971000925404409	0.152931240133178
"TRINITY_DN1679_c0_g1"	9.5640133997127	-0.782202599949291	0.799866545826892	-0.977916383714561	0.328115681255524	0.417385550340243
"TRINITY_DN1680_c0_g1"	27.8477820902974	0.486683988947956	0.348523295287994	1.39641738594775	0.162588842591225	0.233897475524598
"TRINITY_DN1681_c0_g1"	146.158542208096	0.46641944872022	0.139720751221045	3.33822603045071	0.000843151317642466	0.00221849730010884
"TRINITY_DN1682_c0_g1"	5.40828718828092	-5.35860673129006	3.76926229334583	-1.42165928350224	0.155125185602552	0.225316794842523
"TRINITY_DN1682_c0_g2"	3.64290027560674	0.915425046048089	1.19412850923241	0.766605134179841	0.443316321978825	0.53902707066686
"TRINITY_DN1682_c0_g3"	3.59311916109733	-4.7683272295326	3.12371146762876	-1.52649413332413	0.126886850395947	0.191527321352373
"TRINITY_DN1683_c0_g1"	314.122005683488	-0.187451360446044	0.111745971154145	-1.6774775726587	0.0934491314607635	0.147995131047031
"TRINITY_DN1684_c0_g1"	131.932107363687	0.627285655540494	0.166804005191547	3.76061506928541	0.00016949608316448	0.000503582027534009
"TRINITY_DN1685_c0_g1"	12.9168178728416	0.169669501639523	0.58795106517151	0.288577590364649	0.77290464652546	0.835965160768228
"TRINITY_DN1686_c0_g1"	11.6295864250657	-1.0417921436847	0.622962612666826	-1.67231888800664	0.0944614570450578	0.14942434612536
"TRINITY_DN1687_c0_g1"	4.73873557773608	-1.56706688758955	1.47725868367707	-1.06079382365784	0.28878360971358	0.374020380516779
"TRINITY_DN1688_c0_g1"	228.778440790671	0.990568642762655	0.122360158732724	8.09551616328309	5.70220412222397e-16	4.52846575545962e-15
"TRINITY_DN1689_c0_g1"	1072.45808859985	0.633811304149014	0.119841893099624	5.28872907258007	1.23169168074841e-07	5.42323168212978e-07
"TRINITY_DN1690_c0_g1"	36.7252752429188	-1.22976616766147	0.321052742457262	-3.83041788788075	0.000127925818115173	0.00038758922336204
"TRINITY_DN1691_c0_g1"	120.014861908303	0.560977708989377	0.156484705088642	3.58487245556431	0.000337242974271651	0.000956518133492066
"TRINITY_DN1692_c0_g1"	140.857937020333	-1.16764814146207	0.153104548126127	-7.62647586732798	2.41258066210966e-14	1.75460411789793e-13
"TRINITY_DN1693_c0_g1"	162.090421209724	1.47306008030013	0.146188406775294	10.0764493764842	7.02177859016905e-24	7.80357007773639e-23
"TRINITY_DN1694_c0_g1"	267.571694115783	-0.529866391791862	0.180380830564008	-2.937487260343	0.00330883766393826	0.00773697695758613
"TRINITY_DN1695_c0_g1"	65.2117540229435	0.114413776949499	0.215483493206884	0.530963069359801	0.595444371156703	0.683667661268988
"TRINITY_DN1696_c0_g1"	21.5542826935526	-0.300251148751082	0.445777435721332	-0.673544968163838	0.500600650463601	0.595510067465994
"TRINITY_DN1697_c0_g1"	27.7588424422663	-0.666002529896931	0.361954542453304	-1.84001705126508	0.0657657339995579	0.109124780526947
"TRINITY_DN1698_c0_g1"	174.323775597363	-0.0551830558638586	0.151471665858993	-0.36431272839654	0.715624496138891	0.787974927495807
"TRINITY_DN1699_c0_g1"	249.071562014356	0.275271155823657	0.115502911184051	2.38323998072239	0.0171610030293065	0.0339722912952793
"TRINITY_DN169_c0_g1"	110.720620678557	1.33001665873714	0.161545090938513	8.23309857953763	1.82431946048307e-16	1.48678619700792e-15
"TRINITY_DN16_c0_g1"	6.19207012184466	-0.808121016786625	1.36040967768202	-0.594027688897044	0.552493593665129	0.643293612508002
"TRINITY_DN1700_c0_g1"	117.331085951023	0.416154885326324	0.16304331770279	2.55241914351208	0.0106977736860664	0.022365829689547
"TRINITY_DN1701_c0_g1"	262.205633070002	0.401674902708855	0.220711657511587	1.81990796153469	0.0687730222858637	0.113560552810775
"TRINITY_DN1702_c0_g1"	82.4608854825715	0.735801713955069	0.187871268919037	3.91652070158829	8.98361048172093e-05	0.000278228528440432
"TRINITY_DN1703_c0_g1"	10.0044796326541	-3.69758435671929	1.03307102725744	-3.5792160066046	0.000344626531745869	0.000974918529743903
"TRINITY_DN1704_c0_g1"	133.015702094851	1.07669057165877	0.160617346742545	6.70345136123192	2.03553470212626e-11	1.22628004203398e-10
"TRINITY_DN1705_c0_g1"	425.497647477953	0.665126244226191	0.112094309653453	5.93363076397429	2.96307798476384e-09	1.50999009246982e-08
"TRINITY_DN1707_c0_g1"	239.438651246547	-0.171649636651574	0.131507358365553	-1.30524739288304	0.191808621051165	0.26809838091427
"TRINITY_DN1708_c0_g1"	230.918015373049	0.848388069243583	0.135182261550751	6.27588308932881	3.47655349017833e-10	1.91421568689981e-09
"TRINITY_DN1709_c0_g1"	97.4747599149054	0.778935604032999	0.185000535208642	4.21045054358639	2.54861913432885e-05	8.55040893663211e-05
"TRINITY_DN170_c0_g1"	222.69275847322	0.660486399657495	0.143359649957854	4.60719874700915	4.08129870085103e-06	1.52174536892595e-05
"TRINITY_DN1710_c0_g1"	37.2323295299421	-0.478071316174138	0.309514467582172	-1.5445847165358	0.122446745333766	0.18606432810494
"TRINITY_DN1711_c0_g1"	1906.52800514632	1.27621286295864	0.161409538958676	7.90667559793588	2.64353317671022e-15	2.02975589009225e-14
"TRINITY_DN1712_c0_g1"	15.262616719859	-2.26806031969508	0.642749593136711	-3.52868417796519	0.000417631219933469	0.00116478535577445
"TRINITY_DN1713_c0_g1"	15.8788268174258	-4.4047970401117	0.936678228986209	-4.70257224284921	2.5690427572286e-06	9.77656005549045e-06
"TRINITY_DN1714_c0_g1"	55.7472519421838	-0.744667985867925	0.39802033903458	-1.87092947982045	0.0613548562619164	0.102983776015065
"TRINITY_DN1715_c0_g1"	1274.23137897807	4.61691956170361	0.295623887836805	15.6175456438497	5.52934341146944e-55	1.58731547009994e-53
"TRINITY_DN1716_c0_g1"	126.189534099923	-0.173829968583161	0.154651345495146	-1.12401200278349	0.261007934037785	0.343506268577611
"TRINITY_DN1717_c0_g1"	4.42317998792777	-0.723542996626534	1.1010516480646	-0.657138107824786	0.511092117630907	0.605870804077606
"TRINITY_DN1718_c0_g1"	23.7543646728202	-0.161422129942659	0.37910836754848	-0.425794162725823	0.67025784077694	0.749248975119964
"TRINITY_DN1719_c0_g1"	301.648229262637	1.72539690921125	0.247662117508424	6.96673728937394	3.24375574633605e-12	2.07967369004928e-11
"TRINITY_DN171_c0_g1"	5.95964075657474	2.95973824658945	2.30513557042705	1.28397578197152	0.199150429343143	0.27651310250809
"TRINITY_DN1720_c0_g1"	486.954331422301	-0.686524743030747	0.111333165994178	-6.16639917584532	6.98625908690796e-10	3.74990127605124e-09
"TRINITY_DN1721_c0_g1"	201.744522780769	0.239818655916017	0.122017441732989	1.96544569784386	0.0493626747961525	0.0855336680653191
"TRINITY_DN1722_c0_g1"	95.1246052630281	1.03374800928396	0.193325314631672	5.34719424227232	8.93281358712423e-08	4.00119439390332e-07
"TRINITY_DN1723_c0_g1"	82.7727960604122	0.229759821217737	0.186830761172061	1.22977511720428	0.218781328547111	0.299301000200247
"TRINITY_DN1724_c0_g1"	56.4991968165992	0.405757446219566	0.375999152253702	1.07914457728826	0.280523281864965	0.364777495720189
"TRINITY_DN1725_c0_g1"	1088.20145296717	-1.5430491859296	0.46561843642584	-3.31397785228242	0.000919787924845482	0.00239867991906013
"TRINITY_DN1726_c0_g1"	167.562022156897	0.881814472514189	0.130936857019385	6.73465434093655	1.64320097692043e-11	9.9710131784129e-11
"TRINITY_DN1727_c0_g1"	7.37369727377461	-2.77537992762058	1.07643231019929	-2.5783134724995	0.00992838854231577	0.0209342766163557
"TRINITY_DN1727_c0_g2"	1.37393045505737	-3.38173610558356	3.92899569785954	-0.860712600786474	0.389396351317551	NA
"TRINITY_DN1728_c0_g1"	143.514428113755	-1.15032985568929	0.166727243691671	-6.89947143741308	5.2196381594527e-12	3.28453806679268e-11
"TRINITY_DN1729_c0_g1"	21.4726997053916	-1.7273489712097	0.494582668080936	-3.49253842216531	0.000478452758176291	0.00131786481239444
"TRINITY_DN172_c0_g1"	22.6436653927093	-0.296994413623867	0.40693289128799	-0.72983634398253	0.465490226106664	0.561104992249114
"TRINITY_DN1730_c0_g1"	8.00991004872662	0.858042003921288	0.932764144976057	0.919891709541765	0.357629351674246	0.449152412122336
"TRINITY_DN1731_c0_g1"	19.8453449974883	-1.47356262014653	0.461624686744775	-3.19212265387627	0.00141231346309263	0.00355776116657741
"TRINITY_DN1732_c0_g1"	23.1564289972638	0.273339831058959	0.37841555026636	0.722327163528454	0.470093356132359	0.565588379378532
"TRINITY_DN1733_c0_g1"	109.877466680741	-0.263889759637583	0.196362189167814	-1.34389293965377	0.178983009454476	0.253229537433641
"TRINITY_DN1734_c0_g1"	48.1221782589134	-0.577034433284707	0.258246241583362	-2.23443497085103	0.0254544668513847	0.0482481880388615
"TRINITY_DN1735_c0_g1"	47.6336592935046	-2.39128833923741	0.318922220845841	-7.49802987353865	6.47841381481463e-14	4.5918659482204e-13
"TRINITY_DN1736_c0_g1"	414.71667363024	1.41255077801387	0.132067765281962	10.6956513953129	1.06667487352343e-26	1.3128306135673e-25
"TRINITY_DN1737_c0_g1"	11.4561314505594	-2.31837470275994	0.728065883145476	-3.18429246092925	0.00145108323141501	0.0036436154068302
"TRINITY_DN1738_c0_g1"	5.04913447611598	0.671790224002403	1.02736515436909	0.653896252121724	0.51317864872762	0.607880642150954
"TRINITY_DN1739_c0_g1"	5.0946956497388	-2.12099721349475	1.20438889901933	-1.76105676100284	0.0782287964251486	0.127014548216097
"TRINITY_DN173_c0_g1"	21.7569302236361	-1.09970336231053	0.427888960935417	-2.57006714991301	0.0101678803817693	0.0213688504063455
"TRINITY_DN1740_c0_g1"	8.55100218254804	-2.30955775310067	0.890606427143553	-2.59324173137637	0.00950759184731683	0.0201171916178155
"TRINITY_DN1741_c0_g1"	20.3158737610038	0.24156656839761	0.433624906401782	0.557086469968085	0.577468351271625	0.667421527868794
"TRINITY_DN1742_c0_g1"	395.754010234177	0.385520173303249	0.0992770930780514	3.88327419095716	0.000103059240341299	0.000316478841352902
"TRINITY_DN1743_c0_g1"	162.715317291341	-0.593213558318797	0.149808992692296	-3.95979939293259	7.50127491789993e-05	0.000235098433592194
"TRINITY_DN1744_c0_g1"	733.591048177403	2.5793707989169	0.644955256341892	3.99930192606969	6.35295915431324e-05	0.000201751884410181
"TRINITY_DN1745_c0_g1"	530.147869215542	0.311293946205945	0.122917222385367	2.53254946837297	0.0113236390624995	0.0234982248712558
"TRINITY_DN1747_c0_g1"	118.583012113005	-0.322539708285159	0.159498287039072	-2.02221424613888	0.0431542231565818	0.0761957072287585
"TRINITY_DN1748_c0_g1"	7.11807241631197	-3.81380521849002	1.29241296295984	-2.9509184198801	0.00316830587367357	0.00744678503036692
"TRINITY_DN1749_c0_g1"	21.9261992720811	-3.19719700604583	0.586539672832429	-5.45094757291763	5.01021401930864e-08	2.30588530161074e-07
"TRINITY_DN174_c0_g1"	142.738796957119	-0.496974412763009	0.145504936083868	-3.41551583154924	0.000636613287115278	0.00172040550516995
"TRINITY_DN1750_c0_g1"	10.688737657122	-1.29384075763619	0.676488477226618	-1.91258358596219	0.0558013826368394	0.0949513673895546
"TRINITY_DN1751_c0_g1"	69.8388766365263	1.05907319310284	0.198088834634144	5.34645577101242	8.96931854551662e-08	4.01258987562586e-07
"TRINITY_DN1752_c0_g1"	7.81616007959412	1.1700852596303	0.809498847489365	1.44544400928955	0.148333209332265	0.217472755361143
"TRINITY_DN1753_c0_g1"	70.0454545945158	-0.890662771046982	0.207329122540907	-4.29588839296443	1.73995110240752e-05	5.96429363396149e-05
"TRINITY_DN1754_c0_g1"	93.1865738992836	0.83993895271785	0.330951815670085	2.53794937192657	0.0111504113818651	0.023186753438243
"TRINITY_DN1755_c0_g1"	17.0749073516711	-0.392025482567525	0.495215591570648	-0.791625888280615	0.428578847251552	0.524454497558253
"TRINITY_DN1756_c0_g1"	6.82585534832713	-1.39049518269581	0.935934698294542	-1.48567542717411	0.137364993334901	0.204010607492995
"TRINITY_DN1757_c0_g1"	44.9976358934544	2.61537397558504	0.301217730043437	8.68266942722095	3.86586731695387e-18	3.43352133946597e-17
"TRINITY_DN1758_c0_g1"	50.0239525025228	-1.22272299282591	0.260425328384201	-4.69510012874802	2.66476162772369e-06	1.01089980856464e-05
"TRINITY_DN1759_c0_g1"	41.0830827730626	-0.176397137989662	0.279856262453452	-0.630313348871375	0.528489590970939	0.621954218470937
"TRINITY_DN175_c0_g1"	297.066970588394	-1.64947398568393	0.241200362639748	-6.8386049159783	7.99680883877953e-12	4.97741877379412e-11
"TRINITY_DN1760_c0_g1"	21.8780139870799	-0.0570239229691728	0.389845951178984	-0.146272964479224	0.88370590750394	0.914741400901475
"TRINITY_DN1761_c0_g1"	101.598438445201	1.32867609447594	0.175503274946035	7.57066268355672	3.71325091492144e-14	2.67196891232442e-13
"TRINITY_DN1762_c0_g1"	147.564241228441	0.569700059580176	0.148706793690313	3.8310291375564	0.000127608390968114	0.000386735179312835
"TRINITY_DN1763_c0_g1"	304.045068150292	-0.216191834214125	0.122750302008109	-1.76123260535719	0.078199041561398	0.126985906296718
"TRINITY_DN1764_c0_g1"	8.56552066850884	-4.07670812830582	1.27912927724255	-3.18709625433175	0.00143708940950926	0.00361348111288669
"TRINITY_DN1765_c0_g1"	1326.39326784575	0.482329911288996	0.101138772654053	4.76899114584686	1.85150796911183e-06	7.16627773174556e-06
"TRINITY_DN1766_c0_g1"	42.5618250425986	1.37082645201256	0.566065846745266	2.42167313201187	0.0154492398450736	0.0309610848249034
"TRINITY_DN1767_c0_g1"	2.39324675521918	-3.07371561897129	2.38283352995986	-1.28994139973474	0.197071005143985	NA
"TRINITY_DN1768_c0_g1"	10.2813392499845	-0.891181625433881	0.667452616780083	-1.3351983392216	0.181811440289013	0.256373465164471
"TRINITY_DN1769_c0_g1"	482.223073127174	3.44141224440017	0.158285883561698	21.741750855873	8.26838694424637e-105	5.62250312208753e-103
"TRINITY_DN176_c0_g1"	13.8859361001099	-1.26160207951269	0.568831983512888	-2.21788175784617	0.0265628956327003	0.0500787219691178
"TRINITY_DN1770_c0_g1"	21.1598844223318	-0.813937387384158	0.456943497595514	-1.78126484273698	0.0748691950613932	0.122162093921409
"TRINITY_DN1771_c0_g1"	2.55553655170964	-1.35865483578265	1.56679058298326	-0.867157902618804	0.385855498467905	NA
"TRINITY_DN1771_c0_g2"	65.8981694381889	2.89372607451983	0.25482948836735	11.3555385330773	6.96096418342936e-30	9.66011356067748e-29
"TRINITY_DN1772_c0_g1"	4.99663813990488	-3.2250588412277	1.49416558998228	-2.15843468946835	0.0308940511016179	0.0570965306583325
"TRINITY_DN1774_c0_g1"	13.2936304875177	-2.38207434898534	0.677334826758306	-3.51683429654112	0.000436726328784036	0.0012115202593499
"TRINITY_DN1775_c0_g1"	63.8020472994105	-0.578913075929276	0.217964165886224	-2.65600115310452	0.00790733440033333	0.0170664150517014
"TRINITY_DN1776_c0_g1"	51.6714859084641	0.0694741577038057	0.25267797725604	0.274951376682137	0.783353594774114	0.843683143055075
"TRINITY_DN1777_c0_g1"	16.1431843239235	-1.68539904349637	0.597961583067021	-2.81857412118642	0.00482374723999409	0.0109452283568583
"TRINITY_DN1778_c0_g1"	12.1414392146639	-1.55341057844085	0.630097984010327	-2.46534764093991	0.0136880374668276	0.0278887355129371
"TRINITY_DN1779_c0_g1"	116.483182854193	1.76682790300058	0.163923079029921	10.7783962664469	4.35410623703197e-27	5.43264631409494e-26
"TRINITY_DN1780_c0_g1"	1015.46691397981	0.454990809279821	0.0765990774635691	5.93989933490018	2.85197147008152e-09	1.45678167110267e-08
"TRINITY_DN1781_c0_g1"	24.4290151093595	-2.04341847282419	0.441973740640291	-4.62339339405974	3.77512797128995e-06	1.4121801137618e-05
"TRINITY_DN1782_c0_g1"	62.3991096951907	-0.860205645800258	0.245140168168592	-3.50903588027508	0.00044973422879047	0.00124348371264049
"TRINITY_DN1783_c0_g1"	111.390635578412	-0.615464724983864	0.192199225147686	-3.20222271713603	0.00136371517917332	0.00344811088761461
"TRINITY_DN1784_c0_g1"	25.4180748025502	-0.223114795454432	0.369697893869173	-0.603505724956571	0.546172308163082	0.637933946625264
"TRINITY_DN1785_c0_g1"	21.2111528100877	0.208525495147655	0.440990274449529	0.472857355886022	0.636314950738614	0.719992756249762
"TRINITY_DN1786_c0_g1"	4417.59370994268	0.305731246502127	0.111944805697345	2.73108917021755	0.00631253894163915	0.0139226482231976
"TRINITY_DN1787_c0_g1"	11.7559999956807	0.125307741319143	0.631775524133546	0.198342190433852	0.842777344132276	0.886276580722904
"TRINITY_DN1788_c0_g1"	143.127221887147	-1.3830952199742	0.274912035113271	-5.03104645602121	4.87809918617659e-07	2.02024532780582e-06
"TRINITY_DN1789_c0_g1"	95.2906398469344	-0.191759143076729	0.262580774876881	-0.730286302059398	0.465215199377022	0.56089775811414
"TRINITY_DN178_c0_g1"	13.6098941910331	-1.33893566077246	0.642106338648068	-2.08522417578301	0.0370489563928821	0.0668478682511704
"TRINITY_DN1790_c0_g1"	35.9168374568846	-2.13262857591978	0.382919449878218	-5.5693921439562	2.55629570608005e-08	1.19984889051557e-07
"TRINITY_DN1791_c0_g1"	30.4572090796283	-1.59729238079807	0.407380519896826	-3.92088551804737	8.82241712510576e-05	0.000273547729612855
"TRINITY_DN1792_c0_g1"	142.487267713392	0.0721316688446477	0.143970739064026	0.501016173936354	0.616359740099378	0.702492559426067
"TRINITY_DN1793_c0_g1"	7.50781951814121	-0.0472709708077669	1.01955379568548	-0.0463643713630479	0.963019833492062	0.973850338172101
"TRINITY_DN1794_c0_g1"	482.470172748858	2.07803049581255	0.156177824590658	13.305541303697	2.14930856184637e-40	4.21341930682676e-39
"TRINITY_DN1795_c0_g1"	18.2084865052983	-1.48985670618342	0.527784722633986	-2.82284924570775	0.0047598947708316	0.0108206550578036
"TRINITY_DN1796_c0_g1"	445.514864398857	0.285153038584606	0.0985133027147323	2.89456378708905	0.00379685758068888	0.00878558283238941
